zinc_id,smiles
ZINC000103069870,CCN(CC)S(=O)(=O)c1cccc(-c2nnc(SCC(=O)Nc3ccc(C)c(F)c3)n2-c2cccc(OC)c2)c1
ZINC000103069865,CCN(CC)S(=O)(=O)c1cccc(-c2nnc(SCc3ccc(C(=O)OC)o3)n2-c2cccc(OC)c2)c1
ZINC000103069860,CCN(CC)S(=O)(=O)c1cccc(-c2nnc(SCC(=O)Nc3ccccc3C(=O)OC)n2-c2cccc(OC)c2)c1
ZINC000103069857,COC(=O)[C@@H](C)Sc1nnc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)n1-c1cccc(C(F)(F)F)c1
ZINC000103069855,COC(=O)[C@H](C)Sc1nnc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)n1-c1cccc(C(F)(F)F)c1
ZINC000103069852,Cc1cc(C)c(-c2csc(NC(=O)CSc3nc4ccccc4c(=O)n3-c3cccc(C(F)(F)F)c3)n2)c(C)c1
ZINC000103069841,O=c1c2ccccc2nc(SCCSc2cc(Cl)ccc2Cl)n1-c1cccc(C(F)(F)F)c1
ZINC000103069838,O=C(CSc1nnc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)n1-c1ccc(F)cc1)c1ccc(O)cc1O
ZINC000103069833,O=C(CSc1nnc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)n1-c1ccc(F)cc1)NCc1ccco1
ZINC000103069830,CCOc1ccccc1NC(=O)CSc1nnc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)n1-c1ccc(F)cc1
ZINC000103069825,O=C(CSc1nnc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)n1-c1ccc(F)cc1)NCc1ccc2c(c1)OCO2
ZINC000103069821,COC(=O)c1ccc(NC(=O)CSc2nnc(-c3cccc(S(=O)(=O)N4CCOCC4)c3)n2-c2ccc(F)cc2)cc1
ZINC000103069800,CCCCN(C(=O)CSc1nnc(NC2CCCCC2)s1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
ZINC000103069798,COCCN(C(=O)CSc1nnc(NC2CCCCC2)s1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
ZINC000103069786,COC(=O)c1cc(C(=O)OC)cc(-n2c(C)cc(C(=O)CSc3nnc(NC4CCCCC4)s3)c2C)c1
ZINC000103069773,O=C(CSc1nnc(NC2CCCCC2)s1)Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1
ZINC000103069769,CCCn1c(S[C@H](C)C(=O)Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)nc2sc3c(c2c1=O)CCC3
ZINC000103069767,CCCn1c(S[C@@H](C)C(=O)Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)nc2sc3c(c2c1=O)CCC3
ZINC000103069761,CCCn1c(SCC(=O)c2cc(C)n(-c3ccc(Cl)c(Cl)c3)c2C)nc2sc3c(c2c1=O)CCC3
ZINC000103069756,CCCn1c(SCC(=O)Nc2ccc(C)c(S(=O)(=O)N(CC)CC)c2)nc2sc3c(c2c1=O)CCC3
ZINC000103069754,CCCn1c(SCC(=O)Nc2ccc(C)c(S(=O)(=O)N3CCCCC3)c2)nc2sc3c(c2c1=O)CCC3
ZINC000103069749,Cc1ccc(NC(=O)CN(C)C(=O)CSc2nnc(-c3cccc(S(=O)(=O)N(C)C)c3)n2-c2ccc(F)cc2)cc1
ZINC000103069745,CN(C)S(=O)(=O)c1cccc(-c2nnc(SCC(=O)NCCC(c3ccccc3)c3ccccc3)n2-c2ccc(F)cc2)c1
ZINC000103069736,Cc1ccc(NC(=O)CSc2nnc(-c3cccc(S(=O)(=O)N(C)C)c3)n2-c2ccc(F)cc2)cc1
ZINC000103069729,O=C(CSc1nnc(CSc2nc3ccccc3s2)n1-c1ccccc1)NCCC(c1ccccc1)c1ccccc1
ZINC000103069719,O=C(CSc1nnc(CSc2nc3ccccc3s2)n1-c1ccccc1)N1CCC(Cc2ccccc2)CC1
ZINC000103069715,O=C(CSc1nnc(CSc2nc3ccccc3s2)n1-c1ccccc1)N(Cc1ccccc1)Cc1ccccc1
ZINC000103069705,O=C(COC(=O)CNC(=O)c1ccc([N+](=O)[O-])o1)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1Cl
ZINC000103069682,COC(=O)Cn1c(=O)c(C(=O)COC(=O)CNC(=O)c2ccc(F)cc2)c(N)n(Cc2ccccc2)c1=O
ZINC000103069675,COC(=O)Cn1c(=O)c(C(=O)COC(=O)CNC(=O)c2ccc(Cl)cc2)c(N)n(Cc2ccccc2)c1=O
ZINC000103069643,COC(=O)Cn1c(=O)c(C(=O)COC(=O)CNC(=O)c2cccc(Br)c2)c(N)n(Cc2ccccc2)c1=O
ZINC000103069637,COC(=O)Cn1c(=O)c(C(=O)COC(=O)CNC(=O)c2ccc3ccccc3c2)c(N)n(Cc2ccccc2)c1=O
ZINC000103069586,C[C@@H](OC(=O)CNC(=O)c1ccc(Br)o1)C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
ZINC000103069584,C[C@H](OC(=O)CNC(=O)c1ccc(Br)o1)C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
ZINC000103069580,Cc1cc(C(=O)COC(=O)CNC(=O)c2ccc(Br)o2)c(C)n1C[C@H]1COc2ccccc2O1
ZINC000103069576,Cc1cc(C(=O)COC(=O)CNC(=O)c2ccc(Br)o2)c(C)n1C[C@@H]1COc2ccccc2O1
ZINC000103069568,CCOC(=O)c1sc(-c2ccccc2)cc1NC(=O)COC(=O)CNC(=O)c1cc(OC)cc(OC)c1
ZINC000103069555,COC(=O)Cn1c(=O)c(C(=O)COC(=O)CNC(=O)c2ccc(C)c(C)c2)c(N)n(Cc2ccccc2)c1=O
ZINC000103069536,CCCCOc1ccc(C(=O)NCC(=O)OCC(=O)N2C[C@@]3(C)C[C@H]2CC(C)(C)C3)cc1
ZINC000103069490,O=C(CSc1nc2scc(-c3ccccc3)c2c(=O)n1-c1ccccc1)N1CCN(c2ccccc2)CC1
ZINC000103069482,NC(=O)c1cc(NC(=O)CSc2nc3scc(-c4ccccc4)c3c(=O)n2-c2ccccc2)cc(C(N)=O)c1
ZINC000103069467,CCOC(=O)[C@H]1CCCN(C(=O)CSc2nc3scc(-c4ccccc4)c3c(=O)n2-c2ccccc2)C1
ZINC000103069464,CCOC(=O)[C@@H]1CCCN(C(=O)CSc2nc3scc(-c4ccccc4)c3c(=O)n2-c2ccccc2)C1
ZINC000103069457,O=C(CSc1nc2scc(-c3ccccc3)c2c(=O)n1-c1ccccc1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
ZINC000103069446,C=CCn1c(S[C@@H](C(=O)Nc2cc(C(F)(F)F)ccc2Cl)c2ccccc2)nc2sc3c(c2c1=O)CCCC3
ZINC000103069445,C=CCn1c(S[C@H](C(=O)Nc2cc(C(F)(F)F)ccc2Cl)c2ccccc2)nc2sc3c(c2c1=O)CCCC3
ZINC000103069427,C=CCn1c(SCC(=O)CSc2nc3sc4c(c3c(=O)n2CC=C)CCCC4)nc2sc3c(c2c1=O)CCCC3
ZINC000103069416,C=CCn1c(SCC(=O)Nc2cccc(S(=O)(=O)N(CC)CC)c2)nc2sc3c(c2c1=O)CCCC3
ZINC000103069396,C=CCn1c(SCC(=O)c2c(N)n(Cc3ccccc3)c(=O)n(CC(=O)OC)c2=O)nc2sc(C)c(C)c2c1=O
ZINC000103069392,C=CCn1c(SCC(=O)Nc2cc(S(=O)(=O)N(CC)CC)ccc2C)nc2sc(C)c(C)c2c1=O
ZINC000103069379,C=CCn1c(SCC(=O)N(CC(C)C)c2c(N)n(Cc3ccccc3)c(=O)[nH]c2=O)nc2sc(C)c(C)c2c1=O
ZINC000103069284,C=CCn1c(SCc2nc3scc(-c4ccccc4Cl)c3c(=O)[nH]2)nc2sc3c(c2c1=O)CCC3
ZINC000103069255,COC(=O)Cn1c(=O)c(C(=O)CSc2ncnc3sc4c(c23)CCCC4)c(N)n(Cc2ccccc2)c1=O
ZINC000103069197,O=C(CSc1ncnc2sc3c(c12)CCC3)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1Cl
ZINC000103069066,O=C(CSc1ncnc2sc(-c3ccccc3)cc12)Nc1sc2c(c1C(=O)c1ccccc1)CCCC2
ZINC000103069050,C[C@@H](Sc1ncnc2sc(-c3ccccc3)cc12)C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
ZINC000103069046,C[C@H](Sc1ncnc2sc(-c3ccccc3)cc12)C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
ZINC000103069040,Cc1cc(C(=O)CSc2ncnc3sc(-c4ccccc4)cc23)c(C)n1C[C@H]1COc2ccccc2O1
ZINC000103069039,Cc1cc(C(=O)CSc2ncnc3sc(-c4ccccc4)cc23)c(C)n1C[C@@H]1COc2ccccc2O1
ZINC000103068984,O=C(CSc1nnc2sc3ccccc3n12)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1Cl
ZINC000103068941,Cc1cc2nnc(SCC(=O)Nc3cc(S(=O)(=O)N4CCOCC4)ccc3N3CCOCC3)n2c2ccccc12
ZINC000103068910,CCN(c1ccccc1)S(=O)(=O)c1ccc(Cl)c(NC(=O)CSc2cc(C)c3ccccc3n2)c1
ZINC000103068841,O=C(CSc1ncnc2scc(-c3ccccc3)c12)Nc1sc2c(c1C(=O)Nc1ccc(Cl)cc1)CCCC2
ZINC000103068834,C/C(N)=C(\C#N)C(=O)CSc1ncnc2scc(-c3ccccc3)c12
ZINC000103068826,O=C(CSc1ncnc2scc(-c3ccccc3)c12)Nc1sc2c(c1C(=O)c1ccccc1)CCCC2
ZINC000103068803,Cc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CSc1ncnc2scc(-c3ccccc3)c12
ZINC000103068759,CCN(c1ccccc1)S(=O)(=O)c1ccc(Cl)c(NC(=O)CSc2nnc(-c3ccco3)n2-c2ccccc2)c1
ZINC000103068742,CCOC(=O)c1sc(NC(=O)CSc2nnc(-c3ccco3)n2-c2ccccc2)c(C(=O)OCC)c1C
ZINC000103068712,O=C(Nc1cccc(C(F)(F)F)c1)[C@H](Sc1nnc(-c2ccco2)n1-c1ccccc1)c1ccccc1
ZINC000103068708,O=C(Nc1cccc(C(F)(F)F)c1)[C@@H](Sc1nnc(-c2ccco2)n1-c1ccccc1)c1ccccc1
ZINC000103068653,Cn1c(SCC(=O)N(Cc2ccccc2)c2nc(-c3ccc(Cl)cc3)cs2)nnc1-c1ccccc1
ZINC000103068610,CCn1c(CSc2nc3ccccc3s2)nnc1SCC(=O)Nc1cccc(S(N)(=O)=O)c1
ZINC000103068596,CCn1c(CSc2nc3ccccc3s2)nnc1SCC(=O)Nc1ccc(OC(F)(F)F)cc1
ZINC000103068584,CCn1c(CSc2nc3ccccc3s2)nnc1SCC(=O)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
ZINC000103068582,CCn1c(CSc2nc3ccccc3s2)nnc1SCC(=O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1
ZINC000103068579,CCn1c(CSc2nc3ccccc3s2)nnc1SCC(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1
ZINC000103068570,NS(=O)(=O)c1cccc(NC(=O)CSc2nnc(-c3ccc(Br)cc3)n2C2CCCCC2)c1
ZINC000103068566,COC(=O)C(C(=O)CSc1nnc(-c2ccc(Br)cc2)n1C1CCCCC1)=C1Nc2ccccc2N1
ZINC000103068551,O=C(CSc1nnc(-c2ccc(Br)cc2)n1C1CCCCC1)c1ccc(Cl)cc1Cl
ZINC000103068531,Cn1c(N)c(C(=O)CSc2nnc(-c3ccc(Br)cc3)n2C2CCCCC2)c(=O)n(C)c1=O
ZINC000103068523,COC(=O)C(C(=O)CSc1nnc(Cc2cccc3ccccc23)n1C1CCCCC1)=C1Nc2ccccc2N1
ZINC000103068513,COC(=O)c1sc2nc(CSc3nnc(Cc4cccc5ccccc45)n3C3CCCCC3)[nH]c(=O)c2c1C
ZINC000103068504,CCOC(=O)c1sc(N)c(C#N)c1CSc1nnc(Cc2cccc3ccccc23)n1C1CCCCC1
ZINC000103068490,O=C(CSc1nnc(Cc2cccc3ccccc23)n1C1CCCCC1)Nc1ccc(OC(F)(F)F)cc1
ZINC000103068485,Cc1cc(NC(=O)CSc2nnc(Cc3cccc4ccccc34)n2C2CCCCC2)ccc1Br
ZINC000103068481,CCN(C(=O)CSc1nnc(Cc2cccc3ccccc23)n1C1CCCCC1)c1cccc2ccccc12
ZINC000103068476,O=C(CSc1nnc(Cc2cccc3ccccc23)n1C1CCCCC1)Nc1cc(C(F)(F)F)ccc1N1CCOCC1
ZINC000103068471,O=C(CSc1nnc(Cc2cccc3ccccc23)n1C1CCCCC1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1
ZINC000103068461,Cc1cc(I)ccc1NC(=O)CSc1nnc(Cc2cccc3ccccc23)n1C1CCCCC1
ZINC000103068458,Cc1ccc(NC(=O)CSc2nnc(Cc3cccc4ccccc34)n2C2CCCCC2)c(Br)c1
ZINC000103068453,O=C(CSc1nnc(Cc2cccc3ccccc23)n1C1CCCCC1)c1ccc(Br)s1
ZINC000103068450,Cc1cc(C(=O)CSc2nnc(Cc3cccc4ccccc34)n2C2CCCCC2)c(C)n1CC(F)(F)F
ZINC000103068431,Cc1ccc(S(=O)(=O)N2CCN(C(=O)CSc3nnc(-c4ccccc4F)n3C3CCCCC3)CC2)cc1
ZINC000103068416,Cc1cc(C(=O)CSc2nnc(-c3ccccc3F)n2C2CCCCC2)c(C)n1CCc1ccc(F)cc1
ZINC000103068387,O=C(CSc1nnc(-c2ccccc2F)n1C1CCCCC1)Nc1cccc(S(=O)(=O)N2CCCCC2)c1
ZINC000103068383,O=C(CSc1nnc(-c2ccccc2F)n1C1CCCCC1)Nc1cc(C(F)(F)F)ccc1N1CCOCC1
ZINC000103068377,Cc1cc(I)ccc1NC(=O)CSc1nnc(-c2ccccc2F)n1C1CCCCC1
ZINC000103068364,CCOC(=O)c1cc(C(C)C)sc1NC(=O)CSc1nnc(Cc2cccs2)n1C1CCCCC1
ZINC000103068358,C/C(N)=C(\C#N)C(=O)CSc1nnc(Cc2cccs2)n1C1CCCCC1
ZINC000103068343,COCCN(C(=O)CSc1nnc(Cc2cccs2)n1C1CCCCC1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
ZINC000103068338,CC(C)CN(C(=O)CSc1nnc(Cc2cccs2)n1C1CCCCC1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O
ZINC000103068333,CCN(C(=O)CSc1nnc(Cc2cccs2)n1C1CCCCC1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
ZINC000103068329,CCCN(C(=O)CSc1nnc(Cc2cccs2)n1C1CCCCC1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
ZINC000103068325,C[C@@H](Sc1nnc(Cc2cccs2)n1C1CCCCC1)C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
ZINC000103068323,C[C@H](Sc1nnc(Cc2cccs2)n1C1CCCCC1)C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
ZINC000103068312,O=C(CSc1nnc(Cc2cccs2)n1C1CCCCC1)Nc1cc(C(F)(F)F)ccc1N1CCOCC1
ZINC000103068309,Cc1ccc(NC(=O)CSc2nnc(Cc3cccs3)n2C2CCCCC2)cc1S(=O)(=O)N1CCOCC1
ZINC000103068304,O=C(CSc1nnc(Cc2cccs2)n1C1CCCCC1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
ZINC000103068285,c1ccc(Cn2c(CSc3nc4ccccc4s3)nnc2SCc2csc(-c3ccccc3)n2)cc1
ZINC000103068276,N#CCCN(C(=O)CSc1nnc(CSc2nc3ccccc3s2)n1Cc1ccccc1)c1ccc(F)cc1
ZINC000103068273,CC(C)c1cccc(C(C)C)c1NC(=O)CSc1nnc(CSc2nc3ccccc3s2)n1Cc1ccccc1
ZINC000103068270,c1ccc(Cn2c(CSc3nc4ccccc4s3)nnc2SC(c2ccccc2)c2ccccc2)cc1
ZINC000103068266,O=C(CSc1nnc(CSc2nc3ccccc3s2)n1Cc1ccccc1)N[C@H]1CCS(=O)(=O)C1
ZINC000103068264,O=C(CSc1nnc(CSc2nc3ccccc3s2)n1Cc1ccccc1)N[C@@H]1CCS(=O)(=O)C1
ZINC000103068261,Cc1ccc(C(=O)[C@H](C)Sc2nnc(CSc3nc4ccccc4s3)n2Cc2ccccc2)cc1C
ZINC000103068259,Cc1ccc(C(=O)[C@@H](C)Sc2nnc(CSc3nc4ccccc4s3)n2Cc2ccccc2)cc1C
ZINC000103068252,Clc1ccc([C@H](Sc2nnc(CSc3nc4ccccc4s3)n2Cc2ccccc2)c2ccccc2)cc1
ZINC000103068250,Clc1ccc([C@@H](Sc2nnc(CSc3nc4ccccc4s3)n2Cc2ccccc2)c2ccccc2)cc1
ZINC000103068246,Cc1ccc(-c2nc(CSc3nnc(CSc4nc5ccccc5s4)n3Cc3ccccc3)cs2)cc1
ZINC000103068239,O=C(CSc1nnc(CSc2nc3ccccc3s2)n1Cc1ccccc1)Nc1ccc(N2CCOCC2)cc1
ZINC000103068234,CCOC(=O)c1ccc(NC(=O)CSc2nnc(CSc3nc4ccccc4s3)n2Cc2ccccc2)cc1
ZINC000103068224,CCN(CC)S(=O)(=O)c1ccc(C)c(NC(=O)CSc2nnc(-c3ccc(OC)cc3)n2C2CCCCC2)c1
ZINC000103068216,COc1ccc(-c2nnc(SCc3nc(CC(=O)Nc4ccccc4OC)no3)n2C2CCCCC2)cc1
ZINC000103068207,COc1ccc(-c2nnc(SCC(=O)Nc3ccc(-c4nc5ccc(C)cc5s4)cc3)n2C2CCCCC2)cc1
ZINC000103068194,Cc1ccc(Nc2nnc(SCC(=O)NCCN3C(=O)S/C(=C/c4cccnc4)C3=O)s2)c(C)c1
ZINC000103068169,COc1ccc(-c2nnc(S[C@H](C(=O)Nc3cc(C)ccc3C)c3ccccc3)n2C2CCCCC2)cc1OC
ZINC000103068166,COc1ccc(-c2nnc(S[C@@H](C(=O)Nc3cc(C)ccc3C)c3ccccc3)n2C2CCCCC2)cc1OC
ZINC000103068160,COc1ccc(-c2nnc(S[C@@H](C(=O)c3c[nH]c4ccccc34)c3ccccc3)n2C2CCCCC2)cc1OC
ZINC000103068158,COc1ccc(-c2nnc(S[C@H](C(=O)c3c[nH]c4ccccc34)c3ccccc3)n2C2CCCCC2)cc1OC
ZINC000103068151,COc1ccc(-c2nnc(SCC(=O)Nc3ccc(S(N)(=O)=O)cc3)n2C2CCCCC2)cc1OC
ZINC000103068146,COC(=O)c1c(NC(=O)CSc2nnc(-c3ccc(OC)c(OC)c3)n2C2CCCCC2)sc(C)c1C
ZINC000103068138,COc1ccccc1NC(=O)Cc1noc(CSc2nnc(-c3ccc(OC)c(OC)c3)n2C2CCCCC2)n1
ZINC000103068128,COc1ccc(-c2nnc(SCC(=O)Nc3ccc(OCc4ccccc4)cc3)n2C2CCCCC2)cc1OC
ZINC000103068115,COc1ccc(-c2nnc(SCC(=O)Nc3ccc(Oc4ccccc4)cc3)n2C2CCCCC2)cc1OC
ZINC000103068085,O=C(COC(=O)CCCc1nc2ccccc2s1)Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1
ZINC000103068081,C=CCn1c(COc2cc(C)ccc2C(C)C)nnc1SCc1nnc(-c2ccc(Br)cc2)o1
ZINC000103068078,COC(=O)c1c(NC(=O)CSc2nc3sc(C)c(C)c3c(=O)n2-c2cc(C)ccc2C)sc(C)c1C
ZINC000103088461,O=C(CSc1nnc(-c2c[nH]c3ccccc23)n1-c1ccccc1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
ZINC000103088457,O=C(CSc1nnc(-c2c[nH]c3ccccc23)n1-c1ccccc1)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1
ZINC000103083889,CCN(CC)S(=O)(=O)c1cccc(NC(=O)COC(=O)c2cc(-c3ccc(Cl)s3)nc3ccccc23)c1
ZINC000103083883,O=C(COC(=O)c1cc(-c2ccc(Cl)s2)nc2ccccc12)Nc1ccc([N+](=O)[O-])cc1C(F)(F)F
ZINC000103083808,COCCN(C(=O)CSc1nc2ccccc2c(=O)n1-c1cc(C)ccc1OC)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
ZINC000103083784,COC(=O)Cn1c(=O)c(C(=O)CSc2nc3ccccc3c(=O)n2-c2ccccc2)c(N)n(Cc2ccccc2)c1=O
ZINC000103083745,COc1ccc(/C=C2/CCCc3c2nc2ccccc2c3C(=O)O[C@H](C)C(=O)Nc2cccc(C(C)=O)c2)cc1
ZINC000103083742,COc1ccc(/C=C2/CCCc3c2nc2ccccc2c3C(=O)O[C@@H](C)C(=O)Nc2cccc(C(C)=O)c2)cc1
ZINC000103083737,COc1ccc(/C=C2/CCCc3c2nc2ccccc2c3C(=O)OCC(=O)NC(=O)c2cccn2C)cc1
ZINC000103083733,COc1ccc(/C=C2/CCCc3c2nc2ccccc2c3C(=O)OCC(=O)N(C)CCC#N)cc1
ZINC000103083726,CCc1cccc(C)c1NC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccc(OC)cc1)CCC2
ZINC000103083722,CCOC(=O)NC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccc(OC)cc1)CCC2
ZINC000103083711,COc1ccc(/C=C2/CCCc3c2nc2ccccc2c3C(=O)OCC(=O)Nc2cc(C(F)(F)F)ccc2N2CCOCC2)cc1
ZINC000103083707,COc1ccc(/C=C2/CCCc3c2nc2ccccc2c3C(=O)OCC(=O)c2c(N)n(C)c(=O)n(C)c2=O)cc1
ZINC000103083704,COC(=O)c1ccc(-n2c(C)cc(C(=O)COC(=O)c3c4c(nc5ccccc35)/C(=C\c3ccc(Cl)cc3)CCC4)c2C)cc1
ZINC000103083698,C[C@@H](OC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccc(Cl)c1Cl)CCC2)C(=O)NC(N)=O
ZINC000103083694,C[C@H](OC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccc(Cl)c1Cl)CCC2)C(=O)NC(N)=O
ZINC000103083692,CC(C)[C@@H](OC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccc(Cl)c1Cl)CCC2)C(=O)NC(N)=O
ZINC000103083689,CC(C)[C@H](OC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccc(Cl)c1Cl)CCC2)C(=O)NC(N)=O
ZINC000103083686,C[C@@H](OC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccc(Cl)c1Cl)CCC2)C(=O)N1CCc2ccccc21
ZINC000103083680,C[C@H](OC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccc(Cl)c1Cl)CCC2)C(=O)N1CCc2ccccc21
ZINC000103083662,NS(=O)(=O)c1ccc(NC(=O)COC(=O)c2c3c(nc4ccccc24)/C(=C/c2cccc([N+](=O)[O-])c2)CCC3)cc1
ZINC000103083658,O=C(OCc1nnc(-c2ccccc2)o1)c1c2c(nc3ccccc13)/C(=C\c1cccc([N+](=O)[O-])c1)CCC2
ZINC000103083649,COCCn1c(C)cc(C(=O)COC(=O)c2c3c(nc4ccccc24)/C(=C/c2cccc([N+](=O)[O-])c2)CCC3)c1C
ZINC000103083642,Cc1[nH]c2ccccc2c1C(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C/c1cccc([N+](=O)[O-])c1)CCC2
ZINC000103083638,CCOC(=O)c1c(NC(=O)COC(=O)c2c3c(nc4ccccc24)/C(=C\c2cccc([N+](=O)[O-])c2)CCC3)sc(C)c1C
ZINC000103083633,N#Cc1ccsc1NC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C/c1cccc([N+](=O)[O-])c1)CCC2
ZINC000103083622,O=C(COC(=O)c1c2c(nc3ccccc13)/C(=C/c1cccc([N+](=O)[O-])c1)CCC2)NNC(=O)c1ccccc1F
ZINC000103083616,O=C(OCc1cc(=O)oc2ccc3ccccc3c12)c1c2c(nc3ccccc13)/C(=C\c1cccc([N+](=O)[O-])c1)CCC2
ZINC000103083609,C=CCNC(=O)NC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C/c1cccc([N+](=O)[O-])c1)CCC2
ZINC000103083602,Cc1ccc2c(COC(=O)c3c4c(nc5ccccc35)/C(=C/c3cccc([N+](=O)[O-])c3)CCC4)cc(=O)oc2c1C
ZINC000103083590,CCNC(=O)NC(=O)[C@H](C)OC(=O)c1c2c(nc3ccccc13)/C(=C/c1cccc([N+](=O)[O-])c1)CCC2
ZINC000103083585,CCNC(=O)NC(=O)[C@@H](C)OC(=O)c1c2c(nc3ccccc13)/C(=C/c1cccc([N+](=O)[O-])c1)CCC2
ZINC000103083574,Cc1cc2oc(=O)cc(COC(=O)c3c4c(nc5ccccc35)/C(=C/c3cccc([N+](=O)[O-])c3)CCC4)c2cc1C
ZINC000103083566,C[C@@H](OC(=O)c1c2c(nc3ccccc13)/C(=C/c1cccc([N+](=O)[O-])c1)CCC2)C(=O)Nc1ccc(Cl)cn1
ZINC000103083562,C[C@H](OC(=O)c1c2c(nc3ccccc13)/C(=C/c1cccc([N+](=O)[O-])c1)CCC2)C(=O)Nc1ccc(Cl)cn1
ZINC000103083552,CN(C)S(=O)(=O)c1cccc(COC(=O)c2c3c(nc4ccccc24)/C(=C/c2cccc([N+](=O)[O-])c2)CCC3)c1
ZINC000103083544,Cc1[nH]c2ccccc2c1C(=O)[C@H](C)OC(=O)c1c2c(nc3ccccc13)/C(=C/c1cccc([N+](=O)[O-])c1)CCC2
ZINC000103083539,Cc1[nH]c2ccccc2c1C(=O)[C@@H](C)OC(=O)c1c2c(nc3ccccc13)/C(=C/c1cccc([N+](=O)[O-])c1)CCC2
ZINC000103083535,N#Cc1ccccc1NC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccc([N+](=O)[O-])c1)CCC2
ZINC000103083531,O=C(COC(=O)c1c2c(nc3ccccc13)/C(=C/c1cccc([N+](=O)[O-])c1)CCC2)Nc1cccc(Br)c1
ZINC000103083529,CC(C)c1ccccc1NC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccc([N+](=O)[O-])c1)CCC2
ZINC000103083522,O=C(OCc1cnc(-c2ccccc2)s1)c1c2c(nc3ccccc13)/C(=C/c1cccc([N+](=O)[O-])c1)CCC2
ZINC000103083520,CN(C(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccc([N+](=O)[O-])c1)CCC2)C1CCCCC1
ZINC000103083504,Cc1cc(NC(=O)COC(=O)c2c3c(nc4ccccc24)/C(=C\c2cccs2)CCC3)no1
ZINC000103083496,NS(=O)(=O)c1ccc(NC(=O)COC(=O)c2c3c(nc4ccccc24)/C(=C\c2cccs2)CCC3)cc1
ZINC000103083491,COC(=O)c1c(NC(=O)COC(=O)c2c3c(nc4ccccc24)/C(=C\c2cccs2)CCC3)sc2c1CCC2
ZINC000103083488,Cc1c(Cl)cnc(NC(=O)COC(=O)c2c3c(nc4ccccc24)/C(=C\c2cccs2)CCC3)c1Cl
ZINC000103083485,COc1ccc(Cl)cc1C(=O)NNC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccs1)CCC2
ZINC000103083480,CC[C@H](C)NC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccs1)CCC2
ZINC000103083475,CC[C@@H](C)NC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccs1)CCC2
ZINC000103083467,Cc1cc(C(=O)COC(=O)c2c3c(nc4ccccc24)/C(=C\c2cccs2)CCC3)c(C)n1-c1ccccc1F
